,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW)
9358,1,23,1.0,0.0,23.56,0.0,28.69,5.08,7.21,0.0,0.0
9359,1,24,1.0,0.0,23.03,0.0,26.74,2.38,0.0,0.0,0.0
9360,1,1,2.0,0.0,21.38,0.0,27.79,2.38,0.0,0.0,0.0
9361,1,2,2.0,0.0,23.06,0.0,26.29,1.92,0.0,0.0,0.0
9362,1,3,2.0,0.0,23.6,0.0,29.31,2.37,0.0,0.0,0.0
9363,1,4,2.0,0.0,22.89,0.0,21.47,1.92,0.0,0.0,0.0
9364,1,5,2.0,0.0,22.85,0.0,20.08,3.27,0.0,0.0,0.0
9365,1,6,2.0,0.0,22.29,0.0,20.75,6.43,0.0,0.0,0.0
9366,1,7,2.0,0.0,22.18,0.0,21.78,6.88,2.57,0.0,0.0
9367,1,8,2.0,0.0,22.3,0.0,23.35,7.78,2.51,0.0,59.2629
9368,1,9,2.0,0.0,22.83,0.0,24.94,9.13,5.53,0.0,269.088
9369,1,10,2.0,0.0,23.14,0.0,24.34,10.47,2.18,0.0,476.046
9370,1,11,2.0,0.0,23.52,0.0,23.95,12.72,1.67,0.0,633.407
9371,1,12,2.0,0.0,24.09,0.48,26.59,14.07,12.08,0.48,712.954
9372,1,13,2.0,0.0,24.19,0.57,26.77,13.17,5.2,1.16,748.077
9373,1,14,2.0,0.0,24.34,0.57,24.6,12.27,16.44,1.72,717.274
9374,1,15,2.0,0.0,24.64,0.7,22.52,11.37,15.44,2.14,630.399
9375,1,16,2.0,0.0,24.2,0.22,21.81,11.37,3.69,2.18,479.302
9376,1,17,2.0,0.0,23.94,0.1,22.69,12.72,5.2,1.91,263.771
9377,1,18,2.0,0.0,23.73,0.1,23.72,12.72,3.86,1.05,29.6576
9378,1,19,2.0,0.0,23.62,0.01,23.97,11.82,2.69,0.13,0.0
9379,1,20,2.0,0.0,23.61,0.0,24.16,10.92,1.67,0.0,0.0
9380,1,21,2.0,0.0,23.63,0.02,24.72,10.02,6.71,0.0,0.0
9381,1,22,2.0,0.0,23.61,0.0,24.37,9.13,7.05,0.0,0.0
9382,1,23,2.0,0.0,23.13,0.0,23.26,5.08,7.21,0.0,0.0
9383,1,24,2.0,0.0,22.69,0.0,22.26,2.38,2.51,0.0,0.0
9384,1,1,3.0,0.0,20.78,0.0,24.1,2.38,0.0,0.0,0.0
9385,1,2,3.0,0.0,22.73,0.0,23.0,1.92,0.0,0.0,0.0
9386,1,3,3.0,0.0,23.35,0.0,26.73,2.37,0.0,0.0,0.0
9387,1,4,3.0,0.0,23.63,0.19,29.26,1.92,0.0,0.0,0.0
9388,1,5,3.0,0.0,23.18,0.0,22.38,3.27,0.0,0.0,0.0
9389,1,6,3.0,0.0,22.67,0.0,24.08,6.43,0.0,0.0,0.0
9390,1,7,3.0,0.0,22.51,0.0,25.7,6.88,2.55,0.0,0.0
9391,1,8,3.0,0.0,22.46,0.0,28.19,7.78,2.52,0.0,58.348
9392,1,9,3.0,0.0,23.17,0.0,31.29,9.13,5.53,0.0,258.694
9393,1,10,3.0,0.0,23.65,0.0,29.83,10.47,2.18,0.0,450.324
9394,1,11,3.0,0.0,23.93,0.0,27.24,12.72,1.67,0.75,588.564
9395,1,12,3.0,0.0,24.69,0.5,28.02,14.07,12.08,3.06,667.249
9396,1,13,3.0,0.0,25.24,0.69,26.45,13.17,5.2,4.21,690.208
9397,1,14,3.0,0.0,25.59,0.68,24.78,12.27,16.44,5.21,677.267
9398,1,15,3.0,0.0,25.83,0.83,22.84,11.37,15.44,7.38,600.436
9399,1,16,3.0,0.0,25.38,0.38,21.91,11.37,3.69,8.55,457.975
9400,1,17,3.0,0.0,25.26,0.27,22.36,12.72,5.2,6.88,253.73
9401,1,18,3.0,0.0,24.94,0.26,22.92,12.72,3.86,4.71,29.6855
9402,1,19,3.0,0.0,24.45,0.13,23.85,11.82,2.68,4.02,0.0
9403,1,20,3.0,0.0,24.01,0.01,25.23,10.92,1.68,3.05,0.0
9404,1,21,3.0,0.0,23.64,0.0,28.95,10.02,6.71,1.47,0.0
9405,1,22,3.0,0.0,23.61,0.0,30.24,9.13,7.05,0.0,0.0
9406,1,23,3.0,0.0,23.62,0.01,27.97,5.08,7.21,0.0,0.0
9407,1,24,3.0,0.0,23.35,0.0,25.7,2.38,2.51,0.0,0.0
9408,1,1,4.0,0.0,22.18,0.0,25.13,2.38,0.0,0.0,0.0
9409,1,2,4.0,0.0,23.36,0.0,24.1,1.92,0.0,0.0,0.0
9410,1,3,4.0,0.0,23.96,0.0,27.29,2.37,0.0,0.0,0.0
9411,1,4,4.0,0.0,22.94,0.0,23.9,1.92,0.0,0.0,0.0
9412,1,5,4.0,0.0,22.91,0.0,23.44,3.27,0.0,0.0,0.0
9413,1,6,4.0,0.0,22.36,0.0,24.64,6.43,0.0,0.0,0.0
9414,1,7,4.0,0.0,22.32,0.0,24.29,6.88,2.55,0.0,0.0
9415,1,8,4.0,0.0,22.49,0.0,24.46,7.78,2.52,0.0,58.7242
9416,1,9,4.0,0.0,23.09,0.0,26.15,9.13,5.53,0.0,264.325
9417,1,10,4.0,0.0,23.57,0.0,26.76,10.47,2.18,0.0,459.812
9418,1,11,4.0,0.0,23.75,0.0,26.72,12.72,1.67,0.12,602.713
9419,1,12,4.0,0.0,24.48,0.5,27.77,14.07,12.08,2.3,667.638
9420,1,13,4.0,0.0,24.95,0.67,26.69,13.17,5.2,3.47,701.285
9421,1,14,4.0,0.0,25.22,0.66,24.36,12.27,16.44,4.06,677.352
9422,1,15,4.0,0.0,25.45,0.8,21.28,11.37,15.44,4.16,597.542
9423,1,16,4.0,0.0,24.97,0.35,21.42,11.37,3.69,4.17,458.994
9424,1,17,4.0,0.0,24.64,0.23,25.98,12.72,5.2,3.98,262.372
9425,1,18,4.0,0.0,24.19,0.21,29.48,12.72,3.86,2.88,30.7368
9426,1,19,4.0,0.0,23.69,0.06,30.65,11.82,2.68,1.74,0.0
9427,1,20,4.0,0.0,23.63,0.02,30.29,10.92,1.68,0.81,0.0
9428,1,21,4.0,0.0,23.68,0.07,29.82,10.02,6.71,0.07,0.0
9429,1,22,4.0,0.0,23.62,0.01,29.41,9.13,7.04,0.0,0.0
9430,1,23,4.0,0.0,23.44,0.0,28.78,5.08,7.21,0.0,0.0
9431,1,24,4.0,0.0,22.98,0.0,28.32,2.38,2.51,0.0,0.0
9432,1,1,5.0,0.0,21.14,0.0,30.57,2.38,0.0,0.0,0.0
9433,1,2,5.0,0.0,23.19,0.0,28.23,1.92,0.0,0.0,0.0
9434,1,3,5.0,0.0,23.85,0.0,31.11,2.37,0.0,0.0,0.0
9435,1,4,5.0,0.0,23.04,0.0,27.04,1.92,0.0,0.0,0.0
9436,1,5,5.0,0.0,22.77,0.0,27.22,3.27,0.0,0.0,0.0
9437,1,6,5.0,0.0,22.15,0.0,28.86,6.43,0.0,0.0,0.0
9438,1,7,5.0,0.0,22.12,0.0,31.28,6.88,2.55,0.0,0.0
9439,1,8,5.0,0.0,22.62,0.0,36.32,7.78,2.52,0.0,57.5304
9440,1,9,5.0,0.0,23.52,0.0,41.21,9.13,5.53,0.0,253.215
9441,1,10,5.0,0.0,24.1,0.0,40.42,10.47,2.18,1.3,440.094
9442,1,11,5.0,0.0,24.61,0.0,38.4,12.72,1.67,4.38,578.999
9443,1,12,5.0,0.0,25.48,0.51,38.95,14.07,12.08,7.35,360.312
9444,1,13,5.0,0.0,25.72,0.72,38.14,13.17,5.2,13.61,633.13
9445,1,14,5.0,0.0,25.74,0.74,36.41,12.27,16.44,19.16,661.56
9446,1,15,5.0,0.0,25.86,0.86,33.8,11.37,15.44,19.15,591.604
9447,1,16,5.0,0.0,25.43,0.43,33.6,11.37,3.69,16.63,449.056
9448,1,17,5.0,0.0,25.31,0.31,34.37,12.72,5.2,13.41,252.354
9449,1,18,5.0,0.0,25.24,0.31,35.64,12.72,3.86,7.88,29.4476
9450,1,19,5.0,0.0,24.86,0.17,37.06,11.82,2.68,6.35,0.0
9451,1,20,5.0,0.0,24.59,0.12,37.76,10.92,1.68,5.97,0.0
9452,1,21,5.0,0.0,24.33,0.16,39.01,10.02,6.71,5.3,0.0
9453,1,22,5.0,0.0,23.81,0.03,40.4,9.13,7.04,4.23,0.0
9454,1,23,5.0,0.0,23.62,0.01,41.22,5.08,7.21,0.58,0.0
9455,1,24,5.0,0.0,23.54,0.0,40.53,2.38,2.51,0.54,0.0
9456,1,1,6.0,0.0,23.13,0.0,39.75,2.38,0.0,0.0,0.0
9457,1,2,6.0,0.0,24.11,0.0,38.71,1.92,0.0,0.0,0.0
9458,1,3,6.0,0.0,24.48,0.0,42.02,2.37,0.0,0.0,0.0
9459,1,4,6.0,0.0,23.48,0.0,35.08,1.92,0.0,0.02,0.0
9460,1,5,6.0,0.0,23.64,0.01,33.49,3.27,0.0,0.0,0.0
9461,1,6,6.0,0.0,23.19,0.0,29.9,6.43,0.0,0.0,0.0
9462,1,7,6.0,0.0,22.82,0.0,26.62,6.88,2.55,0.0,0.0
9463,1,8,6.0,0.0,22.49,0.0,26.64,7.78,2.52,0.0,60.4082
9464,1,9,6.0,0.0,22.84,0.0,28.11,9.13,5.53,0.0,228.812
9465,1,10,6.0,0.0,23.13,0.0,27.45,10.47,2.18,0.0,359.523
9466,1,11,6.0,0.0,23.47,0.0,26.54,12.72,1.67,0.0,502.548
9467,1,12,6.0,0.0,24.08,0.47,28.12,14.07,12.07,0.0,570.465
9468,1,13,6.0,0.0,24.21,0.6,27.91,13.17,5.2,0.0,517.439
9469,1,14,6.0,0.0,24.2,0.59,26.96,12.27,16.44,0.58,627.852
9470,1,15,6.0,0.0,24.35,0.7,24.31,11.37,15.43,1.1,589.051
9471,1,16,6.0,0.0,23.9,0.22,23.53,11.37,3.69,0.98,427.618
9472,1,17,6.0,0.0,23.71,0.1,23.96,12.72,5.2,0.63,220.451
9473,1,18,6.0,0.0,23.69,0.08,23.89,12.72,3.86,0.15,18.5894
9474,1,19,6.0,0.0,23.62,0.01,24.31,11.82,2.68,0.0,0.0
9475,1,20,6.0,0.0,23.61,0.0,25.21,10.92,1.68,0.0,0.0
9476,1,21,6.0,0.0,23.61,0.0,25.48,10.02,6.71,0.0,0.0
9477,1,22,6.0,0.0,23.61,0.0,25.15,9.13,7.04,0.0,0.0
9478,1,23,6.0,0.0,23.3,0.0,24.91,5.08,7.21,0.0,0.0
9479,1,24,6.0,0.0,22.94,0.0,23.64,2.38,2.51,0.0,0.0
9480,1,1,7.0,0.0,21.41,0.0,23.6,2.38,0.0,0.0,0.0
9481,1,2,7.0,0.0,22.84,0.0,22.12,1.92,0.0,0.0,0.0
9482,1,3,7.0,0.0,23.51,0.0,25.22,2.37,0.0,0.0,0.0
9483,1,4,7.0,0.0,22.83,0.0,19.33,1.92,0.0,0.0,0.0
9484,1,5,7.0,0.0,22.77,0.0,18.28,3.27,0.0,0.0,0.0
9485,1,6,7.0,0.0,22.05,0.0,19.34,6.41,0.0,0.0,0.0
9486,1,7,7.0,0.0,21.75,0.0,21.0,6.88,0.0,0.0,0.0
9487,1,8,7.0,0.0,22.01,0.0,24.94,7.78,2.55,0.0,61.3425
9488,1,9,7.0,0.0,22.56,0.0,27.17,9.13,2.52,0.0,269.814
9489,1,10,7.0,0.0,23.1,0.0,28.27,10.47,2.52,0.0,465.447
9490,1,11,7.0,0.0,23.61,0.0,29.13,12.72,1.67,0.0,585.948
9491,1,12,7.0,0.0,24.26,0.48,31.87,14.07,12.08,1.7,664.181
9492,1,13,7.0,0.0,24.54,0.71,32.41,13.17,10.07,2.47,619.98
9493,1,14,7.0,0.0,24.37,0.63,33.02,12.27,16.43,2.18,459.193
9494,1,15,7.0,0.0,24.28,0.67,34.29,11.37,15.43,1.7,392.965
9495,1,16,7.0,0.0,23.85,0.21,34.65,11.37,4.19,1.78,313.977
9496,1,17,7.0,0.0,23.62,0.0,35.85,12.72,4.19,1.61,147.134
9497,1,18,7.0,0.0,23.61,0.0,36.44,12.72,3.86,1.21,8.8188
9498,1,19,7.0,0.0,23.61,0.0,36.72,11.82,2.68,0.39,0.0
9499,1,20,7.0,0.0,23.62,0.01,36.28,10.92,1.68,0.23,0.0
9500,1,21,7.0,0.0,23.62,0.01,35.84,10.02,6.7,0.59,0.0
9501,1,22,7.0,0.0,23.62,0.01,36.28,9.13,7.04,0.19,0.0
9502,1,23,7.0,0.0,23.62,0.01,36.24,5.08,7.21,0.0,0.0
9503,1,24,7.0,0.0,23.33,0.0,35.24,2.38,0.0,0.0,0.0
9504,2,1,1.0,0.0,22.5,0.0,36.05,2.38,0.0,0.0,0.0
9505,2,2,1.0,0.0,23.79,0.0,35.17,1.92,0.0,0.0,0.0
9506,2,3,1.0,0.0,24.29,0.0,38.87,2.37,0.0,0.0,0.0
9507,2,4,1.0,0.0,23.67,0.0,34.92,1.92,0.0,0.11,0.0
9508,2,5,1.0,0.0,23.58,0.0,34.67,3.27,0.0,0.0,0.0
9509,2,6,1.0,0.0,23.32,0.0,38.82,6.41,0.0,0.0,0.0
9510,2,7,1.0,0.0,23.36,0.0,41.14,6.88,0.0,0.0,0.0
9511,2,8,1.0,0.0,23.56,0.0,45.1,7.78,2.58,0.0,45.7623
9512,2,9,1.0,0.0,23.69,0.01,48.17,9.13,2.52,0.03,129.134
9513,2,10,1.0,0.0,24.13,0.0,48.03,10.47,2.51,2.7,407.453
9514,2,11,1.0,0.0,24.72,0.0,45.84,12.72,1.67,6.4,562.265
9515,2,12,1.0,0.0,25.54,0.55,45.74,14.07,12.08,10.45,542.266
9516,2,13,1.0,0.0,25.84,0.84,45.7,13.17,10.06,13.94,154.944
9517,2,14,1.0,0.0,25.79,0.79,42.52,12.27,16.43,14.31,148.147
9518,2,15,1.0,0.0,25.81,0.81,37.94,11.37,15.43,13.16,331.787
9519,2,16,1.0,0.0,25.37,0.37,37.92,11.37,4.19,10.28,133.538
9520,2,17,1.0,0.0,25.1,0.13,41.17,12.72,4.19,8.47,139.845
9521,2,18,1.0,0.0,24.95,0.11,43.61,12.72,3.86,8.46,30.4618
9522,2,19,1.0,0.0,24.8,0.02,44.69,11.82,2.68,8.15,0.0
9523,2,20,1.0,0.0,24.72,0.01,45.35,10.92,1.68,8.13,0.0
9524,2,21,1.0,0.0,24.71,0.07,46.24,10.02,6.7,8.35,0.0
9525,2,22,1.0,0.0,24.35,0.01,47.69,9.13,7.04,7.33,0.0
9526,2,23,1.0,0.0,24.03,0.01,48.07,5.08,7.21,3.05,0.0
9527,2,24,1.0,0.0,23.58,0.0,44.9,2.38,0.0,0.15,0.0
9528,2,1,2.0,0.0,22.82,0.0,41.42,2.38,0.0,0.0,0.0
9529,2,2,2.0,0.0,23.83,0.0,39.2,1.92,0.0,0.0,0.0
9530,2,3,2.0,0.0,24.18,0.0,41.33,2.37,0.0,0.0,0.0
9531,2,4,2.0,0.0,23.09,0.0,33.33,1.92,0.0,0.0,0.0
9532,2,5,2.0,0.0,22.79,0.0,32.63,3.27,0.0,0.0,0.0
9533,2,6,2.0,0.0,22.12,0.0,27.25,6.43,0.0,0.0,0.0
9534,2,7,2.0,0.0,22.01,0.0,22.44,6.88,2.57,0.0,0.0
9535,2,8,2.0,0.0,22.07,0.0,21.73,7.78,2.51,0.0,68.4395
9536,2,9,2.0,0.0,22.39,0.0,22.16,9.13,5.53,0.0,293.14
9537,2,10,2.0,0.0,22.56,0.0,21.23,10.47,2.18,0.0,509.65
9538,2,11,2.0,0.0,22.87,0.0,21.34,12.72,1.67,0.0,668.757
9539,2,12,2.0,0.0,23.79,0.18,23.59,14.07,12.07,0.0,763.926
9540,2,13,2.0,0.0,24.08,0.47,22.67,13.17,5.2,0.0,812.452
9541,2,14,2.0,0.0,24.07,0.46,20.75,12.27,16.43,0.0,776.313
9542,2,15,2.0,0.0,24.21,0.6,20.13,11.37,15.43,0.0,680.964
9543,2,16,2.0,0.0,23.75,0.14,20.37,11.37,3.69,0.0,527.394
9544,2,17,2.0,0.0,23.62,0.01,21.18,12.72,5.19,0.0,301.462
9545,2,18,2.0,0.0,23.62,0.01,21.65,12.72,3.86,0.0,38.5297
9546,2,19,2.0,0.0,23.61,0.0,21.46,11.82,2.68,0.0,0.0
9547,2,20,2.0,0.0,23.61,0.0,20.81,10.92,1.67,0.0,0.0
9548,2,21,2.0,0.0,23.6,0.0,20.7,10.02,6.71,0.0,0.0
9549,2,22,2.0,0.0,23.45,0.0,20.3,9.13,7.04,0.0,0.0
9550,2,23,2.0,0.0,22.8,0.0,19.59,5.08,7.21,0.0,0.0
9551,2,24,2.0,0.0,22.37,0.0,18.13,2.38,2.51,0.0,0.0
9552,2,1,3.0,0.0,19.93,0.0,19.79,2.38,0.0,0.0,0.0
9553,2,2,3.0,0.0,21.89,0.0,18.8,1.92,0.0,0.0,0.0
9554,2,3,3.0,0.0,22.54,0.0,22.45,2.37,0.0,0.0,0.0
9555,2,4,3.0,0.0,23.11,0.0,23.66,1.92,0.0,0.0,0.0
9556,2,5,3.0,0.0,22.98,0.0,17.02,3.27,0.0,0.0,0.0
9557,2,6,3.0,0.0,22.25,0.0,17.29,6.43,0.0,0.0,0.0
9558,2,7,3.0,0.0,22.21,0.0,18.42,6.88,2.55,0.0,0.0
9559,2,8,3.0,0.0,21.99,0.0,19.44,7.78,2.51,0.0,8.44014
9560,2,9,3.0,0.0,22.26,0.0,20.33,9.13,5.53,0.0,64.8106
9561,2,10,3.0,0.0,22.38,0.0,21.45,10.47,2.18,0.0,169.303
9562,2,11,3.0,0.0,22.6,0.0,23.14,12.72,1.67,0.0,189.17
9563,2,12,3.0,0.0,23.56,0.0,26.14,14.07,12.07,0.0,289.198
9564,2,13,3.0,0.0,23.95,0.34,26.03,13.17,5.2,0.0,366.156
9565,2,14,3.0,0.0,24.01,0.4,24.22,12.27,16.42,0.0,323.736
9566,2,15,3.0,0.0,24.07,0.46,24.78,11.37,15.43,0.0,131.002
9567,2,16,3.0,0.0,23.67,0.06,25.49,11.37,3.69,0.0,57.8853
9568,2,17,3.0,0.0,23.59,0.0,25.91,12.72,5.19,0.0,38.1339
9569,2,18,3.0,0.0,23.6,0.0,25.96,12.72,3.85,0.0,3.57343
9570,2,19,3.0,0.0,23.51,0.0,25.64,11.82,2.68,0.0,0.0
9571,2,20,3.0,0.0,23.35,0.0,25.44,10.92,1.67,0.0,0.0
9572,2,21,3.0,0.0,23.47,0.0,24.88,10.02,6.71,0.0,0.0
9573,2,22,3.0,0.0,23.44,0.0,23.85,9.13,7.04,0.0,0.0
9574,2,23,3.0,0.0,22.91,0.0,24.15,5.08,7.21,0.0,0.0
9575,2,24,3.0,0.0,22.45,0.0,24.39,2.38,2.51,0.0,0.0
9576,2,1,4.0,0.0,20.3,0.0,27.26,2.38,0.0,0.0,0.0
9577,2,2,4.0,0.0,22.16,0.0,25.54,1.92,0.0,0.0,0.0
9578,2,3,4.0,0.0,23.12,0.0,28.61,2.37,0.0,0.0,0.0
9579,2,4,4.0,0.0,23.51,0.11,30.9,1.92,0.0,0.0,0.0
9580,2,5,4.0,0.0,23.04,0.0,26.13,3.27,0.0,0.0,0.0
9581,2,6,4.0,0.0,22.03,0.0,27.81,6.43,0.0,0.0,0.0
9582,2,7,4.0,0.0,22.01,0.0,30.53,6.88,2.55,0.0,0.0
9583,2,8,4.0,0.0,22.18,0.0,32.01,7.78,2.51,0.0,0.0
9584,2,9,4.0,0.0,22.53,0.0,32.84,9.13,5.53,0.0,13.0139
9585,2,10,4.0,0.0,22.71,0.0,34.12,10.47,2.18,0.0,30.2171
9586,2,11,4.0,0.0,22.94,0.0,34.3,12.72,1.67,0.0,60.2245
9587,2,12,4.0,0.0,23.74,0.13,34.98,14.07,12.07,0.0,63.4725
9588,2,13,4.0,0.0,23.94,0.33,35.43,13.17,5.19,0.0,55.8202
9589,2,14,4.0,0.0,23.96,0.35,35.51,12.27,16.42,0.0,67.5258
9590,2,15,4.0,0.0,24.0,0.39,35.7,11.37,15.42,0.0,115.307
9591,2,16,4.0,0.0,23.69,0.08,35.73,11.37,3.69,0.0,40.98
9592,2,17,4.0,0.0,23.62,0.01,36.36,12.72,5.19,0.0,74.2981
9593,2,18,4.0,0.0,23.62,0.01,35.91,12.72,3.85,0.0,42.5497
9594,2,19,4.0,0.0,23.62,0.01,35.34,11.82,2.68,0.0,0.0
9595,2,20,4.0,0.0,23.62,0.01,34.41,10.92,1.67,0.0,0.0
9596,2,21,4.0,0.0,23.62,0.01,33.91,10.02,6.7,0.0,0.0
9597,2,22,4.0,0.0,23.62,0.01,33.07,9.13,7.04,0.0,0.0
9598,2,23,4.0,0.0,23.15,0.0,31.86,5.08,7.2,0.0,0.0
9599,2,24,4.0,0.0,22.74,0.0,30.47,2.38,2.51,0.0,0.0
9600,2,1,5.0,0.0,20.74,0.0,32.97,2.38,0.0,0.0,0.0
9601,2,2,5.0,0.0,22.58,0.0,30.98,1.92,0.0,0.0,0.0
9602,2,3,5.0,0.0,23.12,0.0,34.55,2.37,0.0,0.0,0.0
9603,2,4,5.0,0.0,23.45,0.08,35.13,1.92,0.0,0.0,0.0
9604,2,5,5.0,0.0,23.02,0.0,27.1,3.27,0.0,0.0,0.0
9605,2,6,5.0,0.0,22.13,0.0,26.3,6.43,0.0,0.0,0.0
9606,2,7,5.0,0.0,22.09,0.0,27.15,6.88,2.55,0.0,0.0
9607,2,8,5.0,0.0,22.26,0.0,27.26,7.78,2.51,0.0,66.0703
9608,2,9,5.0,0.0,22.76,0.0,28.36,9.13,5.53,0.0,274.022
9609,2,10,5.0,0.0,23.11,0.0,27.79,10.47,2.18,0.0,476.427
9610,2,11,5.0,0.0,23.5,0.0,28.0,12.72,1.67,0.0,623.607
9611,2,12,5.0,0.0,24.09,0.48,30.5,14.07,12.07,0.1,718.267
9612,2,13,5.0,0.0,24.17,0.56,30.07,13.17,5.19,0.73,748.514
9613,2,14,5.0,0.0,24.15,0.55,29.31,12.27,16.41,1.2,713.301
9614,2,15,5.0,0.0,24.35,0.69,29.18,11.37,15.42,1.36,638.241
9615,2,16,5.0,0.0,23.91,0.2,29.88,11.37,3.69,1.36,493.32
9616,2,17,5.0,0.0,23.69,0.08,30.72,12.72,5.19,1.07,285.386
9617,2,18,5.0,0.0,23.68,0.07,30.32,12.72,3.85,0.31,54.3427
9618,2,19,5.0,0.0,23.61,0.0,29.37,11.82,2.68,0.0,0.0
9619,2,20,5.0,0.0,23.61,0.0,28.15,10.92,1.67,0.0,0.0
9620,2,21,5.0,0.0,23.62,0.01,27.59,10.02,6.7,0.0,0.0
9621,2,22,5.0,0.0,23.61,0.0,26.74,9.13,7.03,0.0,0.0
9622,2,23,5.0,0.0,23.14,0.0,25.5,5.08,7.2,0.0,0.0
9623,2,24,5.0,0.0,22.63,0.0,23.54,2.38,2.51,0.0,0.0
9624,2,1,6.0,0.0,20.49,0.0,23.24,2.38,0.0,0.0,0.0
9625,2,2,6.0,0.0,22.41,0.0,20.97,1.92,0.0,0.0,0.0
9626,2,3,6.0,0.0,23.02,0.0,24.07,2.37,0.0,0.0,0.0
9627,2,4,6.0,0.0,23.42,0.06,24.05,1.92,0.0,0.0,0.0
9628,2,5,6.0,0.0,22.96,0.0,15.46,3.27,0.0,0.0,0.0
9629,2,6,6.0,0.0,22.33,0.0,15.56,6.43,0.0,0.0,0.0
9630,2,7,6.0,0.0,22.25,0.0,16.59,6.88,2.55,0.0,0.0
9631,2,8,6.0,0.0,22.04,0.0,18.69,7.78,2.51,0.0,71.7703
9632,2,9,6.0,0.0,22.35,0.0,21.18,9.13,5.52,0.0,290.578
9633,2,10,6.0,0.0,22.56,0.0,20.82,10.47,2.18,0.0,493.354
9634,2,11,6.0,0.0,23.01,0.0,20.85,12.72,1.67,0.0,649.224
9635,2,12,6.0,0.0,23.96,0.35,23.52,14.07,12.06,0.0,736.158
9636,2,13,6.0,0.0,24.1,0.49,23.1,13.17,5.19,0.0,750.599
9637,2,14,6.0,0.0,24.11,0.5,20.17,12.27,16.41,0.13,726.085
9638,2,15,6.0,0.0,24.26,0.65,16.74,11.37,15.41,0.33,641.051
9639,2,16,6.0,0.0,23.78,0.17,16.55,11.37,3.69,0.38,500.249
9640,2,17,6.0,0.0,23.67,0.06,16.9,12.72,5.19,0.4,298.097
9641,2,18,6.0,0.0,23.68,0.07,17.12,12.72,3.85,0.06,59.226
9642,2,19,6.0,0.0,23.62,0.01,17.78,11.82,2.68,0.0,0.0
9643,2,20,6.0,0.0,23.59,0.0,18.91,10.92,1.67,0.0,0.0
9644,2,21,6.0,0.0,23.58,0.0,19.8,10.02,6.7,0.0,0.0
9645,2,22,6.0,0.0,23.5,0.0,18.3,9.13,7.03,0.0,0.0
9646,2,23,6.0,0.0,22.95,0.0,18.13,5.08,7.2,0.0,0.0
9647,2,24,6.0,0.0,22.49,0.0,18.61,2.38,2.51,0.0,0.0
9648,2,1,7.0,0.0,20.18,0.0,22.54,2.38,0.0,0.0,0.0
9649,2,2,7.0,0.0,22.24,0.0,21.21,1.92,0.0,0.0,0.0
9650,2,3,7.0,0.0,23.21,0.0,24.3,2.37,0.0,0.0,0.0
9651,2,4,7.0,0.0,23.6,0.19,25.55,1.92,0.0,0.0,0.0
9652,2,5,7.0,0.0,23.11,0.0,19.64,3.27,0.0,0.0,0.0
9653,2,6,7.0,0.0,22.05,0.0,19.51,6.41,0.0,0.0,0.0
9654,2,7,7.0,0.0,21.72,0.0,19.99,6.88,0.0,0.0,0.0
9655,2,8,7.0,0.0,21.89,0.0,23.43,7.78,2.55,0.0,69.9841
9656,2,9,7.0,0.0,22.47,0.0,26.75,9.13,2.51,0.0,270.064
9657,2,10,7.0,0.0,23.42,0.0,28.11,10.47,2.51,0.0,464.693
9658,2,11,7.0,0.0,23.83,0.0,28.91,12.72,1.67,0.27,573.908
9659,2,12,7.0,0.0,24.57,0.43,31.96,14.07,12.06,2.96,681.225
9660,2,13,7.0,0.0,25.08,0.78,30.88,13.17,10.05,4.02,729.691
9661,2,14,7.0,0.0,25.15,0.71,29.04,12.27,16.4,4.36,700.561
9662,2,15,7.0,0.0,25.24,0.76,28.79,11.37,15.4,4.56,617.462
9663,2,16,7.0,0.0,24.91,0.32,29.83,11.37,4.18,4.96,491.703
9664,2,17,7.0,0.0,24.61,0.15,31.89,12.72,4.19,4.68,288.998
9665,2,18,7.0,0.0,24.26,0.15,33.59,12.72,3.85,3.79,57.9878
9666,2,19,7.0,0.0,23.88,0.04,34.65,11.82,2.68,2.98,0.0
9667,2,20,7.0,0.0,23.65,0.02,35.65,10.92,1.68,2.19,0.0
9668,2,21,7.0,0.0,23.67,0.06,36.11,10.02,6.69,1.57,0.0
9669,2,22,7.0,0.0,23.62,0.01,36.87,9.13,7.03,0.37,0.0
9670,2,23,7.0,0.0,23.62,0.01,35.7,5.08,7.2,0.0,0.0
9671,2,24,7.0,0.0,23.25,0.0,33.83,2.38,0.0,0.0,0.0
9672,2,1,1.0,0.0,22.26,0.0,35.27,2.38,0.0,0.0,0.0
9673,2,2,1.0,0.0,23.58,0.0,34.46,1.92,0.0,0.0,0.0
9674,2,3,1.0,0.0,24.05,0.0,38.06,2.37,0.0,0.0,0.0
9675,2,4,1.0,0.0,23.24,0.0,33.3,1.92,0.0,0.03,0.0
9676,2,5,1.0,0.0,23.11,0.0,33.14,3.27,0.0,0.0,0.0
9677,2,6,1.0,0.0,22.67,0.0,34.67,6.41,0.0,0.0,0.0
9678,2,7,1.0,0.0,22.79,0.0,34.84,6.88,0.0,0.0,0.0
9679,2,8,1.0,0.0,23.29,0.0,38.67,7.78,2.57,0.0,66.9992
